,R22_S34,R35_S69,R34_S99,R26_S38,R31_S42,R28_S37,R27_S43,R24_S40,R21_S76,R40_S61,R36_S84,R38_S25,R33_S57,R37_S78,R29_S51,R25_S44,R32_S26,R30_S50,R23_S59,R39_S64
MEG_1038|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,0,0,0,0,0,18,0,4,1,2,0,19,85,0,0,15,0,3,0
MEG_6505|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILF,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
MEG_2764|Drugs|MLS|23S_rRNA_methyltransferases|ERM,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0
MEG_1490|Drugs|Cationic_antimicrobial_peptides|Cationic_peptide-resistant_16S_ribosomal_subunit_protein|CAP16S|RequiresSNPConfirmation,210,199,620,112,51,167,424,191,2227,473,596,157,347,868,9,28,223,50,593,190
MEG_4593|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
MEG_7069|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETD,0,0,2,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0
MEG_6043|Drugs|betalactams|Class_A_betalactamases|RAHN,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
MEG_5062|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5391|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,1,0,6,0,0,0,0,1,0,0,0,1,1,2,0,0,2,0,0,1
MEG_2676|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
MEG_4274|Drugs|betalactams|Class_A_betalactamases|OKP,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
MEG_2562|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
MEG_2491|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_1466|Biocides|Polyamine_resistance|Spermine/spermidine_acetyltransferase|BLTD,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_6076|Drugs|betalactams|Class_A_betalactamases|ROB,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6634|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0,0,1,0,0,0,0,2,20,5,4,0,9,1,0,0,0,0,1,1
MEG_3826|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6096|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,50,19,80,5,2,25,54,23,91,21,72,22,57,137,2,23,33,7,26,27
MEG_682|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEF,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_1542|Drugs|betalactams|Class_A_betalactamases|CARB,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MEG_6565|Drugs|betalactams|Class_C_betalactamases|SRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
MEG_1029|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,0,0,0,0,0,0,0,9,0,2,0,0,2,0,0,0,0,2,0
MEG_5428|Drugs|betalactams|Class_C_betalactamases|PDC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
MEG_1502|Drugs|betalactams|Class_A_betalactamases|CARB,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_1311|Drugs|betalactams|Class_A_betalactamases|BLASGM,2,0,4,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,2,0
MEG_1083|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4042|Drugs|MLS|Macrolide_phosphotransferases|MPHE,0,0,0,0,0,0,0,0,9,0,0,0,1,8,0,0,6,0,0,0
MEG_6975|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET33,0,0,1,0,0,0,0,0,4,0,6,0,7,0,0,0,2,0,0,0
MEG_3528|Drugs|betalactams|Class_B_betalactamases|L1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2
MEG_7797|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMET,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3663|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARR,0,0,2,0,2,0,0,2,0,28,0,0,0,0,0,0,0,0,0,0
MEG_7257|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|TLRCM,4,6,17,4,6,14,14,0,27,10,17,9,10,32,0,0,6,1,6,4
MEG_7411|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
MEG_4221|Metals|Nickel_resistance|Nickel_resistance_regulator|NRSS,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
MEG_3178|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,3,1,8,1,1,0,0,0,6,31,3,1,2,7,0,0,2,1,2,2
MEG_6113|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,30,18,65,24,3,1,36,26,354,5,66,11,59,30,0,2,12,3,115,20
MEG_1047|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
MEG_7337|Drugs|Glycopeptides|VanA-type_resistance_protein|VANA,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
MEG_1278|Drugs|betalactams|Class_C_betalactamases|BLAEC,0,0,0,0,0,0,0,0,2,14,0,0,2,0,0,0,0,0,0,0
MEG_2962|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0
MEG_5638|Drugs|betalactams|Class_C_betalactamases|PDC,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_824|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1217|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|BCRCM,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_2782|Drugs|MLS|23S_rRNA_methyltransferases|ERM44,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_19|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC2-PRIME,4,2,0,0,0,0,0,0,8,6,0,0,0,4,0,0,0,2,0,0
MEG_5339|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,6,3,16,0,2,6,0,2,16,0,8,8,4,14,0,0,2,0,4,6
MEG_4072|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRC,0,0,2,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0
MEG_6079|Drugs|betalactams|Class_A_betalactamases|ROB,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4036|Drugs|MLS|Macrolide_phosphotransferases|MPHC,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_7503|Drugs|Glycopeptides|VanC-type_regulator|VANSC,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5818|Drugs|betalactams|Class_A_betalactamases|PSV,0,0,0,0,0,0,0,0,2,2,0,0,0,10,0,0,0,0,0,0
MEG_1694|Drugs|betalactams|Class_A_betalactamases|CFX,1,4,12,0,1,3,8,0,4,2,10,2,0,19,1,0,13,0,0,6
MEG_6989|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET39,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_4164|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,0,0,0,2,0,0,2,0,0,69,0,0,0,8,0,0,2,0,0,0
MEG_4872|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2232|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
MEG_2661|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPR,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3647|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LSAC,1,0,7,0,0,0,2,0,2,0,4,2,2,6,0,0,4,0,0,2
MEG_4116|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|NCCX,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_4074|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRD,0,0,2,1,0,2,23,0,5,0,2,12,1,27,0,0,0,0,0,4
MEG_7692|Drugs|MLS|Streptogramin_B_ester_bond_cleavage|VGBA,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MEG_952|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,7,0,2,0,3,2,0,0,0,0,6,0
MEG_3340|Drugs|betalactams|Class_B_betalactamases|IMP,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_2170|Drugs|betalactams|Class_A_betalactamases|CTX,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7476|Drugs|Glycopeptides|VanD-type_regulator|VANRD,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
MEG_4050|Drugs|MLS|Macrolide_phosphotransferases|MPHM,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5451|Drugs|betalactams|Class_C_betalactamases|PDC,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5398|Drugs|Fluoroquinolones|Fluoroquinolone_ABC_efflux_pump|PATB,4,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0
MEG_945|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
MEG_3226|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,5,11,59,0,4,2,26,5,99,5,41,11,18,23,0,2,21,0,138,9
MEG_1227|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|BEPG,6,4,4,0,0,0,2,0,12,2,6,0,2,6,0,0,6,0,2,2
MEG_7303|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,48,22,121,13,14,27,12,29,165,11,57,25,68,63,1,1,19,9,40,38
MEG_2924|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,0,0,1,0,0,0,2,0,10,0,0,0,4,0,0,0,2,0,1,0
MEG_7252|Drugs|betalactams|Class_A_betalactamases|TLA,0,0,0,0,0,0,0,0,2,0,4,0,2,0,0,0,0,0,0,2
MEG_6163|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,0,1,0,0,0,0,1,0,6,0,1,0,13,1,0,0,0,0,2,0
MEG_4297|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|OPRJ,0,4,2,0,0,0,4,0,10,2,4,0,2,6,0,0,0,4,3,0
MEG_3999|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTP,0,0,2,0,0,2,0,0,1,66,0,2,2,3,0,0,0,0,0,0
MEG_2469|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CZCD,2,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,4,0
MEG_1285|Drugs|betalactams|Class_B_betalactamases|BLAECM,0,0,2,0,0,0,8,0,2,0,0,2,0,2,0,2,2,0,2,0
MEG_7082|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETH,0,0,0,0,2,0,0,0,82,0,3,0,7,3,0,0,4,0,30,0
MEG_7643|Biocides|Multi-biocide_resistance|Multi-biocide_MATE_efflux_pump|VCRM,0,0,0,0,0,2,0,0,4,0,0,2,0,0,0,0,0,0,0,0
MEG_7405|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_6169|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,0,0,2,0,0,0,15,0,6,2,4,0,38,72,0,0,24,0,0,0
MEG_7520|Drugs|Glycopeptides|VanM-type_regulator|VANSM,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0
MEG_4574|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_899|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0
MEG_7185|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation,0,4,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,0,0,0
MEG_2941|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0,2,8,0,0,0,0,6,6,2,2,2,4,4,0,0,6,0,0,0
MEG_6990|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET39,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
MEG_772|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0
MEG_3986|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,261,178,752,137,90,204,470,181,464,199,231,195,214,895,17,39,287,30,33,218
MEG_2016|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|COAR,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_7437|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,0,0,0,0,0,2,0,0,0,0,0,0,2,6,0,0,0,0,0,0
MEG_3582|Drugs|betalactams|Class_A_betalactamases|LHK,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
MEG_946|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
MEG_4130|Drugs|Mycobacterium_tuberculosis-specific_Drug|Isoniazid-resistant_mutant|NDH|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
MEG_2487|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_2848|Drugs|MLS|23S_rRNA_methyltransferases|ERMT,0,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0
MEG_3458|Drugs|betalactams|Class_A_betalactamases|KLUC,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_4020|Drugs|betalactams|Class_C_betalactamases|MOX,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
MEG_2482|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MEG_6587|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
MEG_7511|Drugs|Glycopeptides|VanE-type_regulator|VANSE,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_738|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_4027|Drugs|MLS|Macrolide_phosphotransferases|MPH,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2
MEG_4348|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0,0,0,0,0,0,0,0,0,0,1,0,2,6,0,0,0,0,2,0
MEG_1734|Drugs|betalactams|Class_C_betalactamases|CMA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3611|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC,0,0,4,0,0,2,0,1,3,0,0,1,2,0,0,0,0,0,0,0
MEG_1833|Drugs|betalactams|Class_C_betalactamases|CMY,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
MEG_3744|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTA,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6912|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
MEG_7786|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEC,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
MEG_7258|Drugs|Aminoglycosides|Aminoglycoside-resistant_arabinosyltransferase|TLYA|RequiresSNPConfirmation,6,2,4,0,0,2,0,0,2,2,0,2,2,2,0,0,0,0,0,0
MEG_1483|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CADA,0,0,0,0,0,2,2,0,2,0,2,0,0,2,0,0,2,0,0,0
MEG_5422|Metals|Copper_resistance|Copper_resistance_protein|PCOD,2,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0
MEG_1546|Drugs|betalactams|Class_A_betalactamases|CARB,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
MEG_3396|Drugs|betalactams|Class_B_betalactamases|IMP,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0
MEG_2603|Drugs|betalactams|Class_C_betalactamases|DHA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4853|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_7828|Metals|Copper_resistance|Copper_resistance_protein|YFMO,0,0,2,0,0,0,2,0,6,0,0,0,2,0,0,0,0,0,0,2
MEG_172|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,2,0,0,0
MEG_3760|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MDTK,2,0,4,0,0,4,0,0,4,15,0,0,0,4,0,0,0,0,0,0
MEG_6546|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODB,2,3,3,0,0,0,6,0,30,4,13,4,7,6,0,0,0,1,51,1
MEG_1733|Drugs|betalactams|Class_C_betalactamases|CMA,0,0,2,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0
MEG_6626|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0,0,0,0,0,0,1,0,22,5,7,0,6,0,0,0,2,0,3,0
MEG_7812|Metals|Iron_resistance|Iron_resistance_protein|YBTQ,2,2,6,0,0,0,0,2,4,0,10,0,0,4,0,0,2,0,0,0
MEG_2544|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
MEG_2680|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
MEG_7836|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YJAA,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
MEG_2935|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_49|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
MEG_7809|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|WTPB,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
MEG_1154|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_888|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,1,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,2,0
MEG_6504|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILF,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_3930|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MEXR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2897|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECE,2,0,8,0,2,0,4,6,2,0,4,0,4,11,0,0,0,0,0,0
MEG_5059|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2748|Drugs|MLS|Macrolide_esterases|EREA,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_6078|Drugs|betalactams|Class_A_betalactamases|ROB,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0
MEG_6174|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SDEX,0,0,2,0,0,0,4,0,4,0,5,0,6,14,0,0,0,0,2,0
MEG_2042|Metals|Copper_resistance|Copper_resistance_protein|COPB,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0
MEG_6810|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MEG_1134|Drugs|Rifampin|Rifampin_ADP-ribosyltransferase_Arr|ARR,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
MEG_1053|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,1,4,0,0,0,7,2,74,5,17,0,8,2,0,0,0,1,11,0
MEG_3580|Drugs|betalactams|Class_A_betalactamases|LHK,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3858|Metals|Mercury_resistance|Mercury_resistance_protein|MERC,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
MEG_1361|Drugs|betalactams|Class_A_betalactamases|BLAZ,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7135|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
MEG_3247|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|GYRBA|RequiresSNPConfirmation,3,0,5,1,2,2,4,1,9,4,10,0,2,6,0,0,2,0,1,0
MEG_457|Drugs|betalactams|Class_C_betalactamases|ACT,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_4639|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
MEG_2847|Drugs|MLS|23S_rRNA_methyltransferases|ERMT,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
MEG_31|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,2
MEG_3979|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,172,136,501,97,45,170,310,139,503,166,255,116,208,775,8,55,181,28,110,182
MEG_1028|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,0,0,0,0,0,3,0,4,0,4,0,1,1,0,0,0,0,0,0
MEG_2413|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
MEG_7207|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,0,0,0,0,0,0,2,0,0,4,2,0,4,25,0,2,1,0,1,0
MEG_2476|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CZNA,0,0,2,2,0,2,0,2,0,2,6,0,0,4,0,0,2,0,2,2
MEG_5704|Drugs|betalactams|Class_C_betalactamases|PDC,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4004|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODB,0,0,0,0,0,0,0,2,2,32,0,0,0,1,0,0,0,0,2,0
MEG_3887|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR2,0,0,2,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,1,0
MEG_6556|Drugs|betalactams|Class_B_betalactamases|SPR,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_3828|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFC,0,0,2,2,0,0,0,0,48,0,7,0,0,0,0,0,0,0,1,0
MEG_447|Drugs|betalactams|Class_C_betalactamases|ACT,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_6963|Drugs|Tetracyclines|Tetracycline-resistant_16S_ribosomal_subunit_protein|TET16S|RequiresSNPConfirmation,364,260,882,164,123,256,337,235,1652,91,721,232,331,1135,20,67,225,50,146,283
MEG_3937|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXX,0,0,0,2,0,2,0,0,2,0,0,0,2,0,0,0,2,0,2,0
