"","R73_S90","R79_S103","R80_S104","R64_S36","R78_S102","R77_S58","R68_S45","R67_S28","R65_S60","R66_S85","R62_S66","R74_S86","R61_S96","R72_S74","R75_S32","R69_S83","R63_S54","R70_S29","R71_S67","R76_S79"
"MEG_5172|Drugs|betalactams|Class_D_betalactamases|OXA",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
"MEG_173|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"MEG_3226|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation",51,0,0,15,152,40,6,18,7,33,9,53,76,85,6,59,15,17,18,268
"MEG_1232|Drugs|betalactams|Class_A_betalactamases|BIC",4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2
"MEG_4596|Drugs|betalactams|Class_D_betalactamases|OXA",4,0,0,0,2,0,0,0,0,0,0,0,2,2,0,2,0,0,0,2
"MEG_4337|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_7608|Drugs|Glycopeptides|VanF-type_accessory_protein|VANYF",4,0,0,0,0,2,0,0,0,0,0,0,4,0,2,0,2,4,0,6
"MEG_4082|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MTRD",0,0,0,0,0,0,0,0,0,4,0,4,0,2,0,4,0,0,0,8
"MEG_3279|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_protein|HSMR",2,0,0,0,2,0,0,0,2,0,0,0,2,4,0,2,0,0,0,4
"MEG_5114|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_1800|Drugs|betalactams|Class_C_betalactamases|CMY",6,0,0,0,0,2,0,0,0,0,0,0,0,2,0,4,0,0,0,4
"MEG_1749|Drugs|betalactams|Class_C_betalactamases|CMH",0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"MEG_506|Drugs|betalactams|Class_C_betalactamases|ADC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6
"MEG_3778|Drugs|betalactams|Penicillin_binding_protein|MECA",2,0,0,0,0,0,0,0,0,2,0,2,0,4,0,2,0,0,0,6
"MEG_782|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME",0,0,0,0,0,1,0,0,0,1,0,0,8,0,0,0,0,0,0,7
"MEG_6129|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation",250,0,0,41,8,66,7,125,38,138,28,143,128,218,43,209,52,3,44,234
"MEG_4997|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_3712|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR",2,0,0,0,2,0,0,2,0,6,0,0,0,0,0,2,0,0,0,0
"MEG_3627|Drugs|Lipopeptides|Colistin-resistant_mutant|LPXC|RequiresSNPConfirmation",0,0,0,0,0,2,0,0,0,2,2,0,14,3,2,4,0,4,3,20
"MEG_7606|Drugs|Glycopeptides|VanF-type_accessory_protein|VANYF",0,0,0,0,0,0,0,2,0,2,0,0,2,8,0,2,2,2,0,4
"MEG_5790|Drugs|betalactams|Class_A_betalactamases|PLA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"MEG_518|Drugs|betalactams|Class_C_betalactamases|ADC",4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0
"MEG_6652|Metals|Copper_resistance|Copper_resistance_protein|TCRB",4,0,0,5,5,8,5,2,2,21,5,2,16,24,2,18,0,24,2,129
"MEG_4623|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,4
"MEG_5915|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_4994|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"MEG_2880|Drugs|Elfamycins|Elfamycin_efflux_pumps|FACT",38,0,0,0,6,4,4,6,0,16,0,20,4,12,0,24,2,0,0,14
"MEG_3783|Drugs|betalactams|Penicillin_binding_protein|MECA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_3664|Drugs|betalactams|Class_C_betalactamases|MCA",0,0,0,0,0,0,0,4,0,0,0,6,0,2,0,2,0,0,0,10
"MEG_545|Drugs|betalactams|Class_C_betalactamases|ADC",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"MEG_4345|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB",2,0,0,1,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,2
"MEG_7370|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"MEG_2396|Drugs|betalactams|Class_A_betalactamases|CTX",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2
"MEG_2965|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation",12,0,0,0,0,2,2,7,0,2,2,4,0,4,0,6,0,0,1,7
"MEG_1142|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSA",20,0,0,0,0,0,0,0,0,6,0,2,4,10,0,0,0,0,0,16
"MEG_6891|Drugs|betalactams|Class_A_betalactamases|TEM",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"MEG_98|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
"MEG_4666|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"MEG_7675|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|VEXK",10,0,0,2,2,2,4,6,0,4,0,6,2,2,2,2,2,0,0,4
"MEG_925|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME",0,0,0,0,0,4,0,0,0,3,4,3,0,3,5,3,0,2,0,73
"MEG_6016|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRE",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2
"MEG_3877|Metals|Mercury_resistance|Mercury_resistance_protein|MERP",0,0,0,1,0,0,0,2,0,0,0,2,2,1,0,0,0,2,0,2
"MEG_2414|Drugs|betalactams|Class_A_betalactamases|CTX",0,0,0,0,0,0,1,0,0,3,0,2,4,0,0,0,0,0,0,0
"MEG_6532|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|SMR",2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_4090|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|MUPA",8,0,0,2,0,0,2,2,0,6,0,8,13,7,0,8,2,1,2,17
"MEG_3826|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA",0,0,0,0,0,2,8,0,0,0,0,0,2,0,0,5,0,0,4,2
"MEG_140|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
"MEG_844|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME",0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,7
"MEG_3827|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFB",0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,4,2,0,2,2
"MEG_3074|Drugs|Fusidic_acid|Fusidic_acid_esterases|FUSH",4,0,0,0,6,6,4,4,0,4,0,0,4,4,2,6,2,0,0,18
"MEG_7846|Metals|Zinc_resistance|Zinc_resistance_protein|ZEVB",6,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,2
"MEG_3073|Drugs|Fusidic_acid|Fusidic_acid_esterases|FUSF",0,0,0,0,0,0,0,2,0,0,0,0,2,4,0,2,0,0,0,0
"MEG_1714|Metals|Chromium_resistance|Chromium_resistance_protein|CHRE",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_6605|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
"MEG_3526|Drugs|betalactams|Class_B_betalactamases|L1",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"MEG_5317|Drugs|betalactams|Class_A_betalactamases|OXY",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"MEG_3656|Drugs|betalactams|Class_A_betalactamases|M1",2,0,0,0,0,0,0,2,0,6,0,0,4,4,2,6,0,0,2,10
"MEG_7290|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|TTGC",0,0,0,0,8,0,0,0,0,8,2,6,0,2,0,6,0,0,4,10
"MEG_6634|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII",0,0,0,1,0,5,0,0,0,2,0,2,3,0,0,2,0,1,3,20
"MEG_4566|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"MEG_7498|Drugs|Glycopeptides|VanC-type_regulator|VANSC",2,0,0,0,4,0,0,2,0,2,0,2,0,4,0,4,2,0,0,6
"MEG_7241|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX",7,0,0,2,0,11,2,0,0,0,0,8,6,2,1,3,0,3,0,25
"MEG_3890|Metals|Mercury_resistance|Mercury_resistance_protein|MERT",0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,3
"MEG_3050|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|FPVA",6,0,0,0,36,2,0,2,0,4,0,0,4,4,0,0,8,0,2,4
"MEG_1433|Drugs|betalactams|Class_A_betalactamases|BLAZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_2440|Metals|Copper_resistance|Copper_resistance_protein|CUEO",15,0,0,0,94,0,4,7,2,10,0,2,6,3,2,7,0,3,2,6
"MEG_2269|Drugs|betalactams|Class_A_betalactamases|CTX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_1802|Drugs|betalactams|Class_C_betalactamases|CMY",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"MEG_7202|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETT",6,0,0,0,0,28,14,0,0,16,0,7,20,6,2,4,0,6,1,79
"MEG_839|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"MEG_6153|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|RUVB",14,0,0,5,51,13,3,8,0,19,5,29,54,35,2,23,2,18,8,81
"MEG_7094|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL",2,0,0,0,0,10,0,0,0,2,1,0,4,4,1,0,0,6,0,32
"MEG_7865|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|ZUPT",3,0,0,0,33,1,0,2,1,0,0,0,0,3,0,0,0,0,0,0
"MEG_3268|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|HMRM",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8
"MEG_501|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|ACTP",13,0,0,0,2,8,4,2,0,4,0,0,4,17,0,10,2,0,3,24
"MEG_1116|Drugs|Multi-drug_resistance|MDR_regulator|ARLR",0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,6
"MEG_3349|Drugs|betalactams|Class_B_betalactamases|IMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"MEG_103|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_4249|Drugs|betalactams|Class_A_betalactamases|OKP",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
"MEG_6654|Metals|Copper_resistance|Copper_resistance_protein|TCRZ",0,0,0,0,0,3,2,0,0,2,2,1,4,0,1,4,0,5,2,19
"MEG_5955|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4
"MEG_481|Drugs|betalactams|Class_C_betalactamases|ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2
"MEG_3632|Drugs|betalactams|Class_B_betalactamases|LRA",6,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0
"MEG_3587|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation",0,0,0,6,24,0,0,0,0,6,0,0,0,2,0,12,4,0,2,10
"MEG_6067|Drugs|Aminoglycosides|16S_rRNA_methyltransferases|RMTD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"MEG_6611|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI",0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"MEG_3466|Drugs|betalactams|Class_A_betalactamases|KPC",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0
"MEG_3519|Drugs|betalactams|Class_B_betalactamases|L1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"MEG_7505|Drugs|Glycopeptides|VanD-type_regulator|VANSD",2,0,0,0,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,0
"MEG_4360|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4
"MEG_2864|Drugs|Phenicol|Chloramphenicol_hydrolase|ESTD",2,0,0,0,6,4,0,0,0,2,0,2,0,10,2,2,0,0,0,2
"MEG_5348|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation",10,0,0,0,17,7,0,4,1,3,0,16,16,3,4,4,0,9,1,72
"MEG_3695|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_2494|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_5201|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"MEG_2689|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBB",4,0,0,0,35,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
"MEG_7448|Drugs|Glycopeptides|VanN-type_resistance_protein|VANN",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"MEG_7000|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET47",2,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0
"MEG_3670|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
"MEG_4358|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"MEG_180|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"MEG_4070|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"MEG_1466|Biocides|Polyamine_resistance|Spermine/spermidine_acetyltransferase|BLTD",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_7555|Drugs|Glycopeptides|VanA-type_resistance_protein|VANXA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_4843|Drugs|betalactams|Class_D_betalactamases|OXA",2,0,0,0,0,2,0,0,0,0,0,0,0,6,0,2,0,0,4,2
"MEG_4372|Drugs|betalactams|Class_A_betalactamases|ORN",0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,14
"MEG_6113|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation",56,0,0,27,2,90,9,27,16,59,11,103,156,69,43,55,12,68,20,674
"MEG_5376|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation",1,0,0,0,2,0,0,0,0,0,0,2,0,4,0,6,2,0,0,15
"MEG_3233|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation",0,0,0,0,1,1,0,0,0,0,2,0,2,2,2,0,0,0,0,1
"MEG_5419|Metals|Copper_resistance|Copper_resistance_protein|PCOC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"MEG_5798|Multi-compound|Drug_and_metal_resistance|Drug_and_metal_MFS_efflux_pumps|PMRAM",4,0,0,0,0,0,0,2,0,0,0,10,2,0,0,2,0,0,0,0
"MEG_765|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME",0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,1,16
"MEG_7806|Drugs|Lipopeptides|Daptomycin-resistant_mutant|WALK|RequiresSNPConfirmation",2,0,0,0,76,4,2,2,2,6,2,0,8,6,0,12,6,0,2,18
"MEG_743|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"MEG_3584|Drugs|betalactams|Class_A_betalactamases|LHK",2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
"MEG_679|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEC",0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,6,0,0,2,6
"MEG_7552|Drugs|Glycopeptides|VanA-type_resistance_protein|VANXA",0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"MEG_1189|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA",2,0,0,0,28,0,0,0,1,0,0,0,0,2,0,2,0,0,0,2
"MEG_6633|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII",0,0,0,0,0,2,0,0,0,0,0,2,5,0,0,0,0,3,4,15
"MEG_1448|Drugs|betalactams|Class_A_betalactamases|BLAZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_5718|Drugs|betalactams|Class_C_betalactamases|PDC",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_2925|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR",0,0,0,0,0,4,0,2,0,2,0,2,0,0,0,0,0,0,1,6
"MEG_4051|Drugs|MLS|Macrolide_phosphotransferases|MPHN",4,0,0,0,0,3,0,0,0,8,2,6,4,0,0,0,2,0,2,9
"MEG_2007|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CNRA",2,0,0,0,0,2,0,4,0,0,0,2,0,4,0,6,0,0,0,2
"MEG_2366|Drugs|betalactams|Class_A_betalactamases|CTX",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"MEG_2603|Drugs|betalactams|Class_C_betalactamases|DHA",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"MEG_6398|Drugs|betalactams|Class_A_betalactamases|SHV",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_871|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME",2,0,0,3,0,6,2,2,0,2,0,13,8,0,6,7,0,5,4,43
"MEG_5816|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTS",11,0,0,0,75,0,0,4,4,0,0,0,0,2,0,2,0,2,0,2
"MEG_3365|Drugs|betalactams|Class_B_betalactamases|IMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_1489|Drugs|betalactams|Class_B_betalactamases|CAM",2,0,0,0,2,0,0,0,0,0,0,2,0,2,0,2,2,0,0,0
"MEG_7536|Drugs|Glycopeptides|VanL-type_resistance_protein|VANTRL",0,0,0,4,0,0,2,2,0,0,0,2,0,2,2,4,2,4,0,2
"MEG_3750|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTC",0,0,0,8,236,11,0,2,2,6,2,5,17,6,0,8,0,5,2,36
"MEG_3229|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation",0,0,0,0,8,0,2,0,0,0,0,1,0,8,0,3,0,2,0,8
"MEG_2889|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FBPB",14,0,0,0,0,0,0,0,0,0,0,2,2,4,0,4,2,0,0,4
"MEG_3066|Drugs|Fusidic_acid|Ribosomal_zinc-binding_protein|FUSB",0,0,0,0,0,0,0,2,0,2,0,2,2,6,0,0,0,2,2,6
"MEG_371|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|ABCA",4,0,0,0,0,4,2,4,0,2,0,2,8,4,4,8,0,0,2,32
"MEG_2957|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation",8,0,0,0,0,0,2,2,0,4,0,2,0,6,0,6,0,2,4,4
"MEG_5350|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation",2,0,0,0,4,9,0,4,0,4,2,13,13,12,4,2,2,9,9,63
"MEG_7481|Drugs|Glycopeptides|VanG-type_regulator|VANRG",6,0,0,0,5,6,2,9,0,2,0,2,2,4,0,2,0,4,2,8
"MEG_7664|Drugs|betalactams|Class_A_betalactamases|VEB",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_1280|Drugs|betalactams|Class_C_betalactamases|BLAEC",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,2
"MEG_2576|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRD",0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,0,1
"MEG_2672|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA",0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_7678|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2
"MEG_6089|Drugs|Rifampin|Rifampin_phosphotransferase|RPH",0,0,0,0,0,0,2,0,0,0,0,6,0,0,1,2,0,0,0,10
"MEG_3374|Drugs|betalactams|Class_B_betalactamases|IMP",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,3
"MEG_1243|Drugs|betalactams|Class_A_betalactamases|BLAA",16,0,0,0,4,0,0,0,0,2,0,4,0,2,0,6,2,0,0,6
"MEG_1325|Drugs|betalactams|Class_A_betalactamases|BLAZ",0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
"MEG_4972|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,4
"MEG_3861|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD",0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
"MEG_562|Drugs|betalactams|Class_C_betalactamases|ADC",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_6621|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII",0,0,0,3,0,10,0,0,0,0,0,0,12,4,6,2,0,4,2,27
"MEG_4057|Drugs|Lipopeptides|Daptomycin-resistant_mutant|MPRFD|RequiresSNPConfirmation",8,0,0,0,51,0,2,4,2,0,0,8,8,6,0,8,0,0,2,26
"MEG_917|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"MEG_7143|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM",0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,11
"MEG_48|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3",6,0,0,0,0,0,0,2,2,0,2,2,0,0,0,8,0,0,6,6
"MEG_2706|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|EFRA",0,0,0,0,37,2,0,2,0,2,2,4,2,2,0,2,0,0,0,7
"MEG_701|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEN",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2
"MEG_3672|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_2456|Metals|Copper_resistance|Copper_resistance_protein|CUTC",4,0,0,0,30,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2
"MEG_7319|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation",83,0,0,11,21,35,18,49,16,74,4,42,63,91,7,102,35,26,24,216
"MEG_1444|Drugs|betalactams|Class_A_betalactamases|BLAZ",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
"MEG_3264|Drugs|betalactams|Class_A_betalactamases|HERA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"MEG_3244|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|GYRBA|RequiresSNPConfirmation",62,0,0,6,224,24,11,6,21,13,0,58,42,20,21,30,6,33,13,408
"MEG_3181|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation",0,0,0,2,0,4,0,0,0,4,0,7,2,6,0,4,4,0,2,15
