,R17_S93,R8_S68,R2_S27,R6_S77,R3_S71,R12_S41,R15_S82,R4_S49,R13_S100,R20_S81,R1_S70,R14_S75,R19_S30,R11_S98,R5_S95,R10_S65,R18_S94,R16_S92,R9_S53,R7_S72
MEG_7177|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,9,0,0,0,0,0,3,2,0,1,1,0,3,0,8,1,1,0,0,0
MEG_3642|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,6,0,0
MEG_3749|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTC,8,22,8,9,4,2,8,0,10,41,4,12,0,14,0,9,8,14,1,0
MEG_4343|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0,0,0,0,0,0,0,0,2,2,2,4,0,1,0,0,2,0,0,0
MEG_7275|Biocides|Phenolic_compound_resistance|Phenolic_RND_efflux_pump|TRIC,2,0,0,6,0,0,4,4,20,51,0,38,0,4,22,2,8,8,4,0
MEG_1597|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
MEG_1746|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEF,2,2,0,8,2,0,0,0,0,14,2,0,2,6,0,0,4,10,0,0
MEG_2911|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,0,0,19,2,0,0,0,20,2,518,0,0,0,9,0,0,0,0,0,0
MEG_2637|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
MEG_4538|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_5221|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_1295|Drugs|betalactams|Class_A_betalactamases|BLAPAM,4,2,2,2,2,0,0,1,2,14,2,10,0,2,2,0,2,4,2,0
MEG_1318|Drugs|betalactams|Class_A_betalactamases|BLASME,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_2545|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
MEG_4099|Drugs|betalactams|Class_B_betalactamases|MUS,2,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,2,0,0
MEG_4221|Metals|Nickel_resistance|Nickel_resistance_regulator|NRSS,0,0,0,2,0,0,0,0,0,4,2,0,0,2,0,2,0,8,0,0
MEG_4297|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|OPRJ,0,0,0,0,0,0,0,0,0,10,4,11,0,4,0,0,2,2,0,0
MEG_2942|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,2,0,0,0,0,0,2,0,4,2,0,0,0,2,4,0,0,0,0,0
MEG_2434|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,1,1,0,0,1,0,0,2,2,0,0,3,3,0,0,0,0,0
MEG_7491|Drugs|Glycopeptides|VanB-type_regulator|VANSB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
MEG_5158|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,2,0,4,0,4,2,0,2,0,0,2,0,0,0,0,0
MEG_3161|Drugs|betalactams|Class_B_betalactamases|GOB,0,0,0,2,0,0,0,0,2,4,2,0,0,0,0,0,2,0,0,0
MEG_1075|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
MEG_5424|Metals|Copper_resistance|Copper_resistance_regulator|PCOR,0,6,2,0,2,0,0,0,2,9,0,0,0,2,4,0,0,1,0,0
MEG_1054|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,3,13,0,0,0,2,16,0,73,0,6,0,16,1,0,0,2,0,4
MEG_7634|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATI,0,0,0,0,0,0,0,2,2,0,2,0,0,2,2,0,0,2,0,0
MEG_2111|Drugs|betalactams|Class_B_betalactamases|CPHA,0,0,0,2,0,0,0,0,8,2,2,0,0,0,0,0,0,0,0,4
MEG_5929|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_3437|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLR,0,0,0,4,6,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0
MEG_5348|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0,3,4,2,0,0,4,6,0,13,2,2,0,27,5,2,2,2,2,7
MEG_5395|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|RequiresSNPConfirmation,4,0,0,2,0,0,10,2,10,5,0,0,0,0,0,0,2,5,0,0
MEG_6101|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,4,5,3,23,2,0,12,3,22,45,4,5,5,23,11,1,6,20,0,5
MEG_7683|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,2,0,0,4,0,0,0,0,14,8,6,0,0,2,0,2,2,10,0,0
MEG_4037|Drugs|MLS|Macrolide_phosphotransferases|MPHC,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MEG_5782|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_regulator|PHOB|RequiresSNPConfirmation,0,0,2,0,0,0,4,2,2,9,4,5,0,2,2,0,2,0,0,0
MEG_2565|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
MEG_414|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,2,0,0,0,0,2,0,0,6,1,0,0,0,0,0,0,0,2,0,0
MEG_40|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0,0,0,2,4,0,0,2,0,4,0,6,0,4,0,2,0,4,2,0
MEG_3436|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|IRLR,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,6,2,0,0
MEG_1607|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0,1,1,1,3,0,3,8,1,29,0,1,0,2,0,0,0,2,0,8
MEG_775|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,1,6,0,0,0,0,2,0,0,0,0,0
MEG_3219|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,20,8,2,37,3,0,29,0,44,53,11,0,7,8,5,2,13,42,5,2
MEG_3970|Drugs|betalactams|Class_C_betalactamases|MIR,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_854|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,2,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,2
MEG_4974|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0
MEG_417|Drugs|betalactams|Class_C_betalactamases|ACT,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,2,0,0
MEG_4383|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|OTRC,2,2,0,6,4,0,10,2,10,8,2,10,0,4,18,6,4,8,0,0
MEG_2760|Drugs|MLS|23S_rRNA_methyltransferases|ERM,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,6,2,4
MEG_4837|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_1699|Drugs|betalactams|Class_A_betalactamases|CGA,0,0,0,0,0,2,0,0,4,4,0,0,0,2,2,0,0,6,0,0
MEG_2640|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0
MEG_3815|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,23,1,0,2,2,0,25,0,18,2,4,0,1,1,46,4,17,10,0,0
MEG_1010|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME,0,0,0,10,0,0,4,0,4,10,4,0,0,2,2,0,5,6,2,2
MEG_1094|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,0,0,0,0,0,0,4,0,0,4,0,8,0,0,2,0,0,0,4,0
MEG_4067|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRA,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_6087|Drugs|Rifampin|Rifampin_phosphotransferase|RPH,2,2,0,2,0,0,8,0,2,2,0,3,0,1,14,0,2,6,2,0
MEG_815|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,1,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0
MEG_7197|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_regulator|TETRM|RequiresSNPConfirmation,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,6,0,0
MEG_782|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,1,0,0,0,1,0,16,0,0,0,2,0,0,0,0,0,0
MEG_2724|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRB,3,4,0,0,0,0,0,0,2,3,0,2,0,0,2,0,0,2,2,0
MEG_4187|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_2888|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FBPA,0,0,0,6,0,0,2,0,2,4,0,0,0,6,0,0,0,2,2,0
MEG_3339|Drugs|betalactams|Class_B_betalactamases|IMP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2695|Drugs|betalactams|Class_B_betalactamases|EBR,0,0,0,4,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0
MEG_1677|Drugs|betalactams|Class_B_betalactamases|CFIA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
MEG_1741|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEC,2,0,0,2,4,0,6,0,4,14,0,0,0,8,0,0,10,2,0,0
MEG_296|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0
MEG_6569|Drugs|betalactams|Class_C_betalactamases|SRT,0,0,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,0,0,2
MEG_1556|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT,0,0,0,4,0,0,2,0,0,0,2,0,0,2,10,4,2,2,0,0
MEG_3581|Drugs|betalactams|Class_A_betalactamases|LHK,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0
MEG_2592|Drugs|betalactams|Class_C_betalactamases|DHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
MEG_7504|Drugs|Glycopeptides|VanD-type_regulator|VANSD,4,0,0,0,0,0,4,0,4,6,4,0,2,0,6,4,0,0,0,0
MEG_4391|Drugs|betalactams|Class_D_betalactamases|OXA,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0
MEG_7539|Drugs|Glycopeptides|VanB-type_accessory_protein|VANWB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
MEG_3383|Drugs|betalactams|Class_B_betalactamases|IMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
MEG_1235|Drugs|betalactams|Class_B_betalactamases|BJP1,0,0,0,0,0,0,0,2,2,10,2,2,0,4,0,2,6,8,0,0
MEG_7606|Drugs|Glycopeptides|VanF-type_accessory_protein|VANYF,0,2,0,2,0,0,4,0,0,0,0,0,0,6,4,0,0,0,0,0
MEG_5677|Drugs|betalactams|Class_C_betalactamases|PDC,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MEG_2706|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|EFRA,2,0,0,7,0,0,2,0,3,9,0,0,0,2,6,0,2,2,0,2
MEG_7575|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0
MEG_2298|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_1076|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,2,2,0,0,0,0,4,0,0,6,4,8,0,4,2,0,0,8,0,0
MEG_7627|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_640|Drugs|betalactams|Class_C_betalactamases|ADC,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
MEG_5406|Drugs|betalactams|Penicillin_binding_protein|PBP2B|RequiresSNPConfirmation,0,0,2,4,0,0,0,0,0,4,2,2,2,4,4,0,2,0,0,0
MEG_2832|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,5,0,5,0,0,0,0,2,0,22,0,0,0,0,17,1,0,2,0,0
MEG_7349|Drugs|Glycopeptides|VanB-type_resistance_protein|VANB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
MEG_6023|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6935|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
MEG_2986|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0
MEG_4916|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
MEG_438|Drugs|betalactams|Class_C_betalactamases|ACT,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3994|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,68,39,53,193,45,2,155,115,242,616,42,160,17,325,241,64,140,297,33,68
MEG_1464|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BLT,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,4,0
MEG_2654|Metals|Copper_resistance|Copper_resistance_protein|DNAK,27,26,15,40,8,2,33,10,54,181,19,80,3,36,61,22,42,87,16,18
MEG_6505|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2884|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|FARA,2,0,0,0,0,0,2,0,0,12,0,2,0,2,2,0,0,4,0,0
MEG_7317|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,22,10,11,41,9,8,60,13,51,183,23,29,8,59,88,15,54,107,19,5
MEG_6547|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_regulator|SOXR,0,2,0,2,0,0,0,0,2,2,0,4,0,0,0,0,2,6,0,0
MEG_6333|Drugs|betalactams|Class_A_betalactamases|SHV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_2906|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FEXB,0,0,0,2,2,0,0,0,0,4,0,0,0,0,0,0,0,10,0,2
MEG_2871|Drugs|betalactams|Class_B_betalactamases|EVM,0,0,0,2,0,0,0,2,0,4,2,6,0,2,2,0,0,4,0,0
MEG_7602|Drugs|Glycopeptides|VanD-type_accessory_protein|VANYD,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0
MEG_5852|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACL,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
MEG_1551|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,2,2,0,0
MEG_6111|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,6,0,1,13,2,0,11,5,20,32,7,1,4,13,5,2,9,21,2,1
MEG_1995|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
MEG_4116|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|NCCX,0,0,2,0,0,0,0,0,2,2,0,4,0,0,0,0,0,0,0,0
MEG_6599|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
MEG_5163|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4159|Drugs|betalactams|Class_B_betalactamases|NDM,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
MEG_3233|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,0,4,0,0,0,0,0,6,0,0,1,8,0,0,0,2,0,0
MEG_2554|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
MEG_4835|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
MEG_5799|Multi-compound|Drug_and_metal_resistance|Drug_and_metal_MFS_efflux_pumps|PMRBM,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,4,0,0
MEG_5796|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|PMRA,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7052|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0
MEG_586|Drugs|betalactams|Class_C_betalactamases|ADC,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7430|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,0,0,0,0,0,0,2,0,0,4,0,2,0,6,0,1,6,4,0,0
MEG_4093|Drugs|Fosfomycin|Fosfomycin_target_mutation|MURA|RequiresSNPConfirmation,0,4,0,0,0,0,0,0,0,2,0,0,0,4,0,0,4,2,0,0
MEG_3021|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_1162|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSCM,0,1,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0
MEG_1265|Drugs|betalactams|Class_B_betalactamases|BLAB,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0
MEG_3379|Drugs|betalactams|Class_B_betalactamases|IMP,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_2661|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPR,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3823|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,12,0,0,0,1,0,12,0,4,0,3,0,1,0,21,1,5,14,5,0
MEG_4055|Drugs|Cationic_antimicrobial_peptides|Defensin-resistant_mprF|MPRF,2,2,0,0,0,0,2,0,6,4,0,4,0,4,2,0,0,4,2,0
MEG_2785|Drugs|MLS|23S_rRNA_methyltransferases|ERMA,0,0,0,1,0,0,0,2,8,67,0,0,0,0,0,0,2,6,0,0
MEG_2445|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|CUID,0,0,0,0,0,0,0,0,2,6,0,2,0,0,2,2,0,2,2,0
MEG_2|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,411,488,249,873,198,45,923,299,1294,5314,390,310,156,1988,963,278,889,1841,279,279
MEG_276|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
MEG_6560|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|SRPB,1,0,4,19,2,0,10,6,11,26,2,5,0,42,12,8,8,11,4,6
MEG_5332|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0,12,0,6,0,0,0,3,9,27,1,1,1,25,5,3,0,4,2,1
MEG_6900|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MEG_2462|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CZCA,2,0,0,2,0,0,0,0,4,6,0,15,0,4,0,2,0,2,2,0
MEG_7334|Drugs|Glycopeptides|VanA-type_resistance_protein|VAN,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7838|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_SMR_efflux_pump|YKKC,0,2,0,0,0,0,2,0,0,2,0,0,0,0,4,0,0,2,0,0
MEG_5378|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,2,0,0,3,0,2,4,1,6,4,0,0,0,5,4,0,2,12,0,0
MEG_1226|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|BEPF,2,0,0,0,2,0,10,0,4,8,0,6,0,2,6,4,2,4,0,2
MEG_7112|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,2,9,0,0,0,0,0,23,0,0,0,0,0,0,0,4,0,0
MEG_281|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,4,0,0,0,0
MEG_3150|Drugs|betalactams|Class_B_betalactamases|GOB,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0
MEG_7479|Drugs|Glycopeptides|VanD-type_regulator|VANRD,0,0,0,2,0,0,4,0,2,2,2,0,0,0,2,0,0,2,0,0
MEG_5773|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|PEXA,4,2,0,2,2,0,0,0,2,4,2,0,0,0,2,0,4,0,0,0
MEG_7051|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
MEG_1629|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,0,0,0,2,0,0,8,0,2,6,0,6,0,0,6,0,4,4,0,2
MEG_5608|Drugs|betalactams|Class_C_betalactamases|PDC,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
MEG_5670|Drugs|betalactams|Class_C_betalactamases|PDC,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5146|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4380|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|OTRB,2,0,0,0,0,0,4,2,2,8,0,2,0,0,4,0,2,4,0,2
MEG_156|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5128|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
MEG_3908|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXE,2,0,2,2,2,2,6,0,8,21,2,17,0,8,6,0,6,22,2,0
MEG_7590|Drugs|Glycopeptides|VanL-type_resistance_protein|VANXYL,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0
MEG_1752|Drugs|betalactams|Class_C_betalactamases|CMH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0
MEG_2132|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CRP,1,0,2,0,0,0,0,1,0,4,0,2,0,3,0,2,0,0,0,0
MEG_6114|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0,2,2,17,2,0,18,3,12,35,4,3,6,19,8,0,14,12,3,4
MEG_7075|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETE,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5850|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACK,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_104|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
MEG_191|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,2,4,0,6,2,2,0,0,0,2,0,0
MEG_2938|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,2,0,0,0,0,0,2,0,0,6,0,2,0,6,0,0,0,0,2,2
MEG_3846|Metals|Mercury_resistance|Mercury_resistance_protein|MERB,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
MEG_3739|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
MEG_6851|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
